ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,year_x,country_gaining,iso3c_gaining,country_losing,iso3c_losing,type,pop,area,conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year_y,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
Adana964,TURKEY,36.9914194,35.3308285,8,ADANA,964,"['Muslim', 'Syria', 'Muslims', 'Asia Minor', 'Cilician', 'Adana', 'Turkey', 'Syria']",LATER BYZANTINE-MUSLIM WARS,BYZANTIUM,HAMDANID DYNASTY,BYZANTIUM,HAMDANID DYNASTY,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, AMBER BOOKS, LONDON 2014, P187. ASSUMING BYZANTINE FORCE TO BE SIMILAR IN SIZE TO ARMY ALSO COMMANDED BY THE EMPEROR WHICH INVADED CRETE THREE YEARS EARLIER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adas1775,INDIA,22.4952782,72.9436393,8,ADAS,1775,"['Poona', 'Kasegaum']",MARATHA WARS OF SUCCESSION,POONA,PESHWA RAGUNATH RAO,POONA,PESHWA RAGUNATH RAO,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adas1775(2nd),INDIA,22.4952782,72.9436393,8,ADAS,1775,"['British', 'Napar']",1ST BRITISH MARATHA WAR,UNITED KINGDOM,MARATHAS,UNITED KINGDOM,MARATHAS,3,LAND,,NO,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979, P24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adasa-161,ISRAEL,31.877519,35.1230051,8,ADASA,-161,"['Jerusalem', 'Hebrew']",['MACCABEAN WAR        '],HEBREWS,SELEUCID EMPIRE,HEBREWS,SELEUCID EMPIRE,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adda-223,ITALY,45.8012456,9.3249373,8,ADDA,-223,"['Italy', 'Italy', 'Roman']",GALLIC WARS IN ITALY,ROME,INSUBRIAN GAULS,ROME,INSUBRIAN GAULS,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adda490,ITALY,45.8012456,9.3249373,8,ADDA,490,"['German', 'Italy', 'Sontius', 'Verona', 'Ravenna']",GOTH INVASION OF ITALY,OSTROGOTHS,GERMAN KINGDOM OF ITALY,OSTROGOTHS,GERMAN KINGDOM OF ITALY,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addis Ababa1936,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1936,"['Ogaden', 'Italian', 'Addis Ababa']",2ND ITALO-ETHIOPIAN WAR,ITALY,ETHIOPIA,ITALY,ETHIOPIA,3,LAND,,BATTLE FOLLOWED BY MASSACRE,"CLODFELTER, WARFARE AND ARMED CONFLICT, P355",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addis Ababa1941,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1941,"['Addis Ababa', 'Northern Africa', 'British', 'Ethiopia', 'Kenya', 'Italian', 'Addis Ababa', 'Italians', 'Addis Ababa']",['WORLD WAR II'],UNITED KINGDOM,ITALY,UNITED KINGDOM,ITALY,3,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P441",,,1941,ETHIOPIA,ETH,ITALY,ITA,"CESSION
(PART YIELDED TO OTHER ENTITY)",15000000,906499.00,,,,,,,,,,,,,,,,,,,,,,,,,
Addis Ababa1991,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1991,"['Addis Ababa', 'Ethiopian', 'Eritrea', 'Addis Ababa', 'Tigrayan']",2ND ETHIOPIAN CIVIL WAR,ETHIOPIAN REBELS,ETHIOPIA,ETHIOPIAN REBELS,ETHIOPIA,,LAND,,NO,,,,,,,,,,,,11447,10006,ETHIOPIA,GOVERNMENT OF ETHIOPIA,97,,IGLF,1115,,1,HARARGHE,1991,100,100,100,3,ETHIOPIA,530,,,,530,530,4,24.1
Addis Ababa1991,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1991,"['Addis Ababa', 'Ethiopian', 'Eritrea', 'Addis Ababa', 'Tigrayan']",2ND ETHIOPIAN CIVIL WAR,ETHIOPIAN REBELS,ETHIOPIA,ETHIOPIAN REBELS,ETHIOPIA,,LAND,,NO,,,,,,,,,,,,267,"12104, 558",ETHIOPIA,GOVERNMENT OF ETHIOPIA,97,,"EPRDF, FORCES OF HARAR GARRISON","1215, 414",,2,,1991,4518,4518,5568,3,ETHIOPIA,530,,,,530,530,4,24.1
Addis Ababa1991,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1991,"['Addis Ababa', 'Ethiopian', 'Eritrea', 'Addis Ababa', 'Tigrayan']",2ND ETHIOPIAN CIVIL WAR,ETHIOPIAN REBELS,ETHIOPIA,ETHIOPIAN REBELS,ETHIOPIA,,LAND,,NO,,,,,,,,,,,,275,571,ETHIOPIA,GOVERNMENT OF ETHIOPIA,97,,EPLF,416,,1,ERITREA,1991,6907,6904,6907,3,ETHIOPIA,530,,,,530,530,4,24.1
Addis Ababa1991,ETHIOPIA,8.9806034,38.7577605,9,ADDIS ABABA,1991,"['Addis Ababa', 'Ethiopian', 'Eritrea', 'Addis Ababa', 'Tigrayan']",2ND ETHIOPIAN CIVIL WAR,ETHIOPIAN REBELS,ETHIOPIA,ETHIOPIAN REBELS,ETHIOPIA,,LAND,,NO,,,,,,,,,,,,413,869,ETHIOPIA,GOVERNMENT OF ETHIOPIA,97,,OLF,551,,1,OROMIYA,1991,700,700,1330,3,ETHIOPIA,530,,,,530,530,4,24.1
Aden1513,YEMEN,12.7854969,45.0186548,9,ADEN,1513,"['Portuguese', 'Arabia', 'Portuguese', 'Aden', 'Portugal', 'Hormuz', 'Aden', 'Ottomans']",PORTUGUESE WARS IN AFRICA,OTTOMAN EMPIRE,PORTUGAL,OTTOMAN EMPIRE,PORTUGAL,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aden1839,YEMEN,12.7854969,45.0186548,9,ADEN,1839,"['Anglo', 'Aden', 'Yemen', 'British', 'British', 'India', 'Aden', 'British']",ANGLO-ARAB WARS,UNITED KINGDOM,YEMEN,UNITED KINGDOM,YEMEN,1,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aden1986,YEMEN,12.7854969,45.0186548,9,ADEN,1986,"['Aden', 'Yemeni', 'Yemen', 'Aden']",YEMENI CIVIL WARS,DRAW,,YEMEN GOVERNMENT,YEMEN REBELS,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aden1994,YEMEN,12.7854969,45.0186548,9,ADEN,1994,"['Aden', 'Yemeni', 'North and South Yemen', 'a Democratic Republic of Yemen']",YEMENI CIVIL WARS,YEMEN,DEMOCRATIC REPUBLIC OF YEMEN,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adibo1896,GHANA,9.3069629,0.0229168,10,ADIBO,1896,"['German', 'German', 'Togoland', 'Ghana', 'German']",GERMAN COLONIAL WARS IN AFRICA,GERMANY,DAGOMBA TRIBESMEN,GERMANY,DAGOMBA TRIBESMEN,1,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adige-102,ITALY,45.9056808,10.3153889,10,ADIGE,-102,"['Gaul', 'Roman', 'Italy']",ROME'S GALLIC WARS,CIMBRI GAULS,ROME,CIMBRI GAULS,ROME,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adigrat1935,ETHIOPIA,14.276944,39.460833,"SHOWALTER, P796-797",ADIGRAT,1935,,2ND ITALO-ETHIOPIAN WAR,ITALY,ETHIOPIA,,,4,LAND,,NO,,"Encyclopedia of Warfare, Showalter, 2014, p796-7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adiliya1218,EGYPT,31.3948239,31.7546821,10,ADILIYA,1218,"['Egypt', 'Palestine', 'Damietta']",5TH CRUSADE,"KINGDOM OF JERUSALEM, EUROPEAN CRUSADERS",AYYUBID CALIPHATE,"KINGDOM OF JERUSALEM, EUROPEAN CRUSADERS",AYYUBID CALIPHATE,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admagetobriga-61,FRANCE,46.8278005,5.1965099,10,ADMAGETOBRIGA,-61,"['Germanic', 'Suebian', 'Sequani', 'Aedui', 'Rome', 'Germanic', 'Admagetobriga', 'Alsace']",ROME'S LATER GALLIC WARS,SUEBIANS,AEDUI,SUEBIANS,AEDUI,,LAND,,NO,,For location - https://www.perseus.tufts.edu/hopper/text?doc=Perseus%3Atext%3A1999.04.0062%3Aalphabetic+letter%3DM%3Aentry+group%3D2%3Aentry%3Dmagetobria-harpers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin Box1944,MYANMAR,21.647067,91.5459743,10,ADMIN BOX,1944,"['British', 'Arakan', 'Japanese', 'British']",['WORLD WAR II'],UNITED KINGDOM,JAPAN,UNITED KINGDOM,JAPAN,2,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admiralty Islands1944,PAPUA NEW GUINEA,-2.0941169,146.8760951,10,ADMIRALTY ISLANDS,1944,"['American', 'Ad-    miralty Islands', 'Papua New Guinea', 'Australian', 'Americans', 'Japanese']",['WORLD WAR II'],"UNITED STATES, AUSTRALIA",JAPAN,UNITED STATES,JAPAN,3,LAND,,NO,,"Encyclopedia of Warfare, Amber Books, London 2014, p 853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adobe Walls1864,UNITED STATES,29.4035274,-103.6033842,10,ADOBE WALLS,1864,"['Texas', 'New Mexico']",COMANCHE INDIAN WARS,UNITED STATES,COMANCHE INDIANS,UNITED STATES,COMANCHE INDIANS,1,LAND,,NO,,"Encyclopedia of Warfare, Showalter, 2014, p606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adobe Walls1874,UNITED STATES,29.4035274,-103.6033842,10,ADOBE WALLS,1874,"['Kiowa', 'Texas', 'Indians']",['INDIAN WAR       '],UNITED STATES,"COMANCHE INDIANS, KIOWA INDIANS, ARAPAHO INDIANS, CHEYENNE INDIANS",UNITED STATES,"COMANCHE INDIANS, KIOWA INDIANS, ARAPAHO INDIANS, CHEYENNE INDIANS",1,LAND,,NO,,"Encyclopedia of Warfare, Showalter, 2014, p610-611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adowa1896,ETHIOPIA,14.1636465,38.8937176,11,ADOWA,1896,"['Italo', 'Italian', 'Ethiopia', 'Italian', 'Adowa', 'Ethiopian', 'European']",1ST ITALO-ETHIOPIAN WAR,ETHIOPIA,ITALY,ETHIOPIA,ITALY,4,LAND,ADA1896,NO,,"Wars of Imperial Conquest in Africa 1830-1914, Bruce Vandervoort, Indiana Univeristy Press 1998, p160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adowa1935,ETHIOPIA,14.1636465,38.8937176,11,ADOWA,1935,"['Italo', 'Ethiopia', 'Adowa', 'Ethiopia']",2ND ITALO-ETHIOPIAN WAR,ITALY,ETHIOPIA,ITALY,ETHIOPIA,4,LAND,,NO,,"Encyclopedia of Warfare, Amber Books, London 2014, p797",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adranum-344,ITALY,37.6627555,14.8326154,11,ADRANUM,-344,"['Carthaginians', 'Carthaginians']",['TIMOLEONS WAR'],CORINTHIANS,CARTHAGE,CORINTHIANS,CARTHAGE,2,LAND,,NO,,"Harbottle's Dictionary of Battles, George Bruce, 1979, p110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople (2nd)1913,TURKEY,41.6771297,26.5557145,12,ADRIANOPLE (2ND),1913,"['Balkan', 'Bulgaria', 'Thrace', 'Bulgarians', 'Turkey']",2ND BALKAN (INTER-ALLIED) WAR,OTTOMAN EMPIRE,BULGARIA,OTTOMAN EMPIRE,BULGARIA,4,LAND,ADR1912,NO,"THE BALKAN WARS 1912-1913, RICHARD C HALL, ROUTLEDGE, 2000, P118; SHAPEFILE CREATED FROM L'ILLUSTRATION, NO. 3650, 8 F̩VRIER 1913, AT PROJECT GUTENBURG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1205,TURKEY,41.6771297,26.5557145,11,ADRIANOPLE,1205,"['Bulgarian', 'Latin', 'Bulgarian', 'Thrace', 'Bulgaria', 'Bulgarians', 'Macedonia']",BULGARIAN IMPERIAL WARS,BULGAR EMPIRE,LATIN BYZANTIUM,BULGAR EMPIRE,LATIN BYZANTIUM,1,LAND,,NO,,"Encyclopedia of Warfare, Amber Books, London 2014, p223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1255,TURKEY,41.6771297,26.5557145,11,ADRIANOPLE,1255,"['Bulgarian', 'Bulgaria', 'Bulgaria', 'Macedonia', 'Thrace']",BULGARIAN IMPERIAL WARS,BYZANTINE NICEA,BULGAR EMPIRE,BYZANTINE NICEA,BULGAR EMPIRE,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1355,TURKEY,41.6771297,26.5557145,12,ADRIANOPLE,1355,"['Serbian', 'Didymoteichon', 'Serbian', 'Byzantine', 'Edirne', 'Turkey']",SERBIAN IMPERIAL WARS,SERBIA,BYZANTIUM,SERBIA,BYZANTIUM,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1362,TURKEY,41.6771297,26.5557145,12,ADRIANOPLE,1362,"['Byzantine', 'Serbia', 'Maritza', 'Kossovo', 'Turkish', 'Ottoman']",BYZANTINE-OTTOMAN WARS,OTTOMAN EMPIRE,BYZANTIUM,OTTOMAN EMPIRE,BYZANTIUM,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1829,TURKEY,41.6771297,26.5557145,12,ADRIANOPLE,1829,"['Russo', 'Russia', 'Greek', 'Bulgarian', 'Turkey', 'Greece', 'Russia']",RUSSO-TURKISH WARS,RUSSIA,OTTOMAN EMPIRE,RUSSIA,OTTOMAN EMPIRE,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, AMBER BOOKS, LONDON 2014, P479. 23,000 RUSSIANS AT VARNA AND 50,000 AT KULEVCHA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople1912-1913,TURKEY,41.6771297,26.5557145,12,ADRIANOPLE,1912,"['Bulgarian', 'Ivanoff', 'Turks', 'Ivanoff', 'Serb']",['BALKAN WAR'],"BULGARIA, SERBIA",OTTOMAN EMPIRE,"BULGARIA, SERBIA",TURKEY,4,LAND,ADR1912,NO,"THE BALKAN WARS 1912-1913, RICHARD C HALL, ROUTLEDGE, 2000, P90; SHAPEFILE CREATED FROM L'ILLUSTRATION, NO. 3650, 8 F̩VRIER 1913, AT PROJECT GUTENBURG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople324,TURKEY,41.6771297,26.5557145,11,ADRIANOPLE,324,"['Bulgarian', 'Eastern']",ROMAN WARS OF SUCCESSION,WESTERN EMPIRE,EASTERN EMPIRE,WESTERN EMPIRE,EASTERN EMPIRE,4,LAND,,NO,,"Encyclopedia of Warfare, Showalter, p158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople378,TURKEY,41.6771297,26.5557145,11,ADRIANOPLE,378,"['Thrace', 'Roman', 'Marcianopolis', 'Valens']",5TH GOTHIC WAR,GOTHS,ROME,GOTHS,ROME,3,LAND,,NO,,"Warfare and Society in the Barbarian West, Guy Halsall, Routledge 2003, p130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adrianople718,TURKEY,41.6771297,26.5557145,11,ADRIANOPLE,718,"['Muslim', 'Anchialus', 'Bulgarians', 'Maslama', 'Adrianople', 'Turkey', 'Muslims']",EARLY BYZANTINE-MUSLIM WARS,BULGAR KHANATE,UMAYYAD CALIPHATE,BULGAR KHANATE,UMAYYAD CALIPHATE,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aduatuca-54,BELGIUM,50.78419,5.47449,12,ADUATUCA,-54,"['Eburones', 'Gaul', 'Romans']",ROME'S LATER GALLIC WARS,EBURONES,ROME,EBURONES,ROME,2,LAND,,YES,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979, P11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aduatuca-57,BELGIUM,50.78419,5.47449,12,ADUATUCA,-57,"['Belgium', 'Liege', 'Brittany', 'Morbihan']",ROME'S LATER GALLIC WARS,ROME,ADUATUCI TRIBE,ROME,ADUATUCI TRIBE,3,LAND,,NO,"GALLIC WARS, JULIUS CAESAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adwalton Moor1643,UNITED KINGDOM,53.7513517,-1.6545698,13,ADWALTON MOOR,1643,"['British', 'Bradford']",BRITISH CIVIL WARS,ROYALISTS,PARLIAMENTARIANS,ROYALISTS,PARLIAMENTARIANS,2,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, AMBER BOOKS, LONDON 2014, P391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adys-256,TUNISIA,36.5699201,10.0716216,13,ADYS,-256,"['Carthaginian', 'Sicily', 'North Africa', 'Adys', 'Carthage', 'Aegates']",['PUNIC WAR'],CARTHAGE,ROME,CARTHAGE,ROME,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegates Islands-241,ITALY,37.9268742,12.3102733,13,AEGATES ISLANDS,-241,"['Aegates', 'Egadi', 'Islands', 'Sicily', 'Roman', 'Carthaginian', 'Hanno', 'Lilybaeum']","['PUNIC WAR', 'THE   1ST PUNIC WAR']",ROME,CARTHAGE,ROME,CARTHAGE,3,SEA,,NO,"HUTCHINSON'S DICTIONARY OF ANCIENT AND MEDIEVAL WARFARE, 'AEGATES ISLANDS, BATTLE OF'. 250 SHIPS IN THE CARTHAGINIAN FLEET. THE ENTRY STATES 70 SHIPS WERE CAPTURED ALONG WITH 10,000 MEN, WHICH IMPLIES AN AVERAGE CREW OF 150 MEN",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegelsthrep456,UNITED KINGDOM,51.2993555,0.4654656,13,AEGELSTHREP,456,"['Britain', 'Hengist', 'England']",ANGLO-SAXON CONQUEST OF BRITAIN,JUTES,BRITONS,JUTES,BRITONS,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegina-458,GREECE,37.7408815,23.5014213,13,AEGINA,-458,"['Aegina', 'Athens', 'Athenian', 'Aegina']",1ST PELEPONESIAN WAR,ATHENS,AEGINA,ATHENS,AEGINA,3,SEA,,NO,"70 VESSELS LOST OR CAPTURED WITH A CREW OF APPROXIMATELY 200 MEN EACH IMPLIES LOSSES OF 15,000  (HTTPS://WWW.BRITANNICA.COM/TECHNOLOGY/NAVAL-SHIP/GREECE). THIS WOULD IMPLY A AEGENIAN FORCE OF OVER 20,000",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegospotami-405,TURKEY,40.315204,26.6699512,13,AEGOSPOTAMI,-405,"['Persian', 'Athenians', 'Aegospotami', 'Athenian', 'Athenian', 'Athens']",GREAT PELOPONNESIAN WAR,SPARTA,ATHENS,SPARTA,ATHENS,3,SEA,,NO,"A WAR LIKE NO OTHER - VICTOR DAVIS HANSON, RANDOM HOUSE 2006, P34. SPARTAN FLEET ESTIMATED AT 200 SHIPS, IMPLYING A TOTAL FORCE OF APPROXIMATELY 40,000 MEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aelia133-135,ISRAEL,31.7767018,34.9543762,13,AELIA,133,"['Rome', 'Jews', 'Aelia']",BAR-COCHEBA'S REVOLT,ROME,JEWISH REBELS,ROME,JEWISH REBELS,,LAND,,BATTLE FOLLOWED BY MASSACRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aesis-82,ITALY,43.5270861,13.2463797,13,AESIS,-82,['Rome'],SULLAN CIVIL WAR,SULLAN REBELS,ROME,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afabet1988,ERITREA,16.1938578,38.689675,14,AFABET,1988,"['Afabet', 'Ethiopian', 'Ethiopian', 'Eritrea', 'Addis Ababa']",['ERITREAN WAR'],ERITREA,ETHIOPIA,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afyon1922,TURKEY,38.7568852,30.5387038,14,AFYON,1922,"['Turkish', 'Anatolia', 'Greek', 'Turkish']",2ND GRECO-TURKISH WAR,TURKEY,GREECE,,,4,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agagia1916,EGYPT,31.6073309,25.8901949,14,AGAGIA,1916,"['Turks', 'British', 'pro-Turkish', 'Barrani']",['WORLD WAR I'],UNITED KINGDOM,SENUSSI REBELS,,,3,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P421",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agathocles-204,TUNISIA,37.0629864,10.0636103,14,AGATHOCLES,-204,[],2ND PUNIC WAR,"ROME, NUMIDIA",CARTHAGE,,,3,LAND,,NO,"A HISTORY OF THE ROMAN WORLD, HH SCULLARD, P177, 210-211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agendicum-52,FRANCE,48.20065,3.28268,14,AGENDICUM,-52,['Seine'],ROME'S LATER GALLIC WARS,ROME,GAULS,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aghdash Awkh1831,AZERBAIJAN,40.6335427,47.467431,14,AGHDASH AWKH,1831,"['Russian', 'Muslim Dagestan', 'Caspian', 'Russian', 'Russian', 'Gimrah']",RUSSIAN CONQUEST OF THE CAUCASUS,DAGESTAN,RUSSIA,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agincourt1415,FRANCE,50.4629634,2.1230554,14,AGINCOURT,1415,"['England', 'Harfleur', 'Calais', 'French']",['YEARS WAR'],ENGLAND,FRANCE,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aginnum-107,FRANCE,44.203142,0.616363,15,AGINNUM,-107,"['Germanic', 'Roman', 'Provence', 'Tigurini', 'Rome']",ROME'S GALLIC WARS,TIGURINI,ROME,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agnadello1509,ITALY,45.4464181,9.5622868,15,AGNADELLO,1509,"['France', 'Spain', 'the Papal States', 'France', 'Italy', 'Venice']",WAR OF THE LEAGUE OF CAMBRAI,FRANCE,VENICE,,,3,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agordat1893,ERITREA,15.5406754,37.8777561,15,AGORDAT,1893,"['Italo', 'Europeans', 'Sudan', 'Kassala', 'Italians', 'Agordat', 'Asmara', 'Italian']",ITALO-SUDANESE WARS,ITALY,SUDAN,,,2,LAND,,NO,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979,P12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agordat1941,ERITREA,15.5406754,37.8777561,15,AGORDAT,1941,"['Northern Africa', 'British', 'Egypt', 'Sudan', 'Eritrea', 'Kassala', 'Barentu', 'Italian', 'Agordat']",['WORLD WAR II'],UNITED KINGDOM,ITALY,,,3,LAND,,NO,"CLODFELTER, WARFARE AND ARMED CONFLICT, P441",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agra1713,INDIA,27.1766701,78.0080745,15,AGRA,1713,"['India', 'Sayyid']",MUGHAL WARS OF SUCCESSION,MUGHAL REBEL FAROKSHIN,PADSHAH JAHANDAR SHAH,,,3,LAND,,NO,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979, P12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agra1787-1788,INDIA,27.1766701,78.0080745,15,AGRA,1787,['Mughal'],MUGHAL-MARATHA WAR,MARATHAS,"ISMAIL BEG, ROHILLAS",,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agra1799,INDIA,27.1766701,78.0080745,15,AGRA,1799,[],MARATHA TERRITORIAL WARS,MARATHAS,MARATHA GOVERNOR OF AGRA,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agra1803,INDIA,27.1766701,78.0080745,15,AGRA,1803,['British'],2ND BRITISH-MARATHA WAR,UNITED KINGDOM,MARATHAS,,,3,LAND,,NO,"THE ANGLO-MARATHA CAMPAIGNS AND THE CONTEST FOR INDIA, RANDOLF COOPER, P180, APPENDIX II",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agra1857,INDIA,27.1766701,78.0080745,16,AGRA,1857,"['Indian', 'Delhi', 'Shahganj', 'Agra']",INDIAN MUTINY,UNITED KINGDOM,INDIAN REBELS,,,2,LAND,,NO,"HARBOTTLE'S DICTIONARY OF BATTLES, GEORGE BRUCE, 1979, P12. BRITISH FORCES OF FOUR BATTALIONS OF INFANTRY PLUS TWO REGIMENTS OF CAVALRY IMPLIES AROUND 10,000 MEN. MUTINEERS SAID TO BE 7,000 STRONG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agua Dulce Creek1836,UNITED STATES,36.1181097,-95.9068411,16,AGUA DULCE CREEK,1836,"['Texan', 'San Patricio', 'Mexican']",TEXAN WAR OF INDEPENDENCE,MEXICO,TEXAN REBELS,,,1,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P633",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agua Prieta1915,MEXICO,31.3115272,-109.5855873,16,AGUA PRIETA,1915,"['Mexican', 'the United States', 'Mexican', 'Agua', 'American', 'Douglas', 'Arizona', 'Villas', 'USA']",MEXICAN REVOLUTION,CONSTITUTIONALISTS,CONVENTIONISTS,,,2,LAND,,NO,"ENCYCLOPEDIA OF WARFARE, SHOWALTER, 2014, P751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aguascalientes1915,MEXICO,21.8852562,-102.2915677,16,AGUASCALIENTES,1915,"['Mexican', 'Mexican', 'Trinidad', 'Aguascalientes', 'Obregon']",MEXICAN REVOLUTION,MEXICAN GOVERNMENT,PANCHO VILLA REBELS,,,,LAND,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
