ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Theatre,Massacre,all_participants,nuclear_countries_involved,active_nuclear_countries_during_conflict
Porto Longoni1646,ITALY,42.776894,10.3698233,812,PORTO LONGONI,1646.0,[],FRANCO-HABSBURG WAR,FRANCE,PAPAL STATES,LAND,NO,"['[]', 'FRANCE', 'PAPAL STATES']",france,None
Porto Novo1781,INDIA,11.5055383,79.738867,813,PORTO NOVO,1781.0,"['Mysore', 'India', 'Mysorean', 'British']",2ND BRITISH-MYSORE WAR,UNITED KINGDOM,MYSORE,LAND,NO,"[""['Mysore'"", ""'India'"", ""'Mysorean'"", ""'British']"", 'UNITED KINGDOM', 'MYSORE']",united kingdom,None
Porto Praya1781,PORTUGAL,14.9365278,-23.5417492,813,PORTO PRAYA,1781.0,"['American', 'British', 'French', 'French', 'Portuguese', 'British', 'India', 'Sadras']",WAR OF THE AMERICAN REVOLUTION,FRANCE,UNITED KINGDOM,SEA,NO,"[""['American'"", ""'British'"", ""'French'"", ""'French'"", ""'Portuguese'"", ""'British'"", ""'India'"", ""'Sadras']"", 'FRANCE', 'UNITED KINGDOM']","france, united kingdom",None
Portugalete1812,SPAIN,43.3182479,-3.0211969,814,PORTUGALETE,1812.0,"['British', 'Spain', 'Spanish']",NAPOLEONIC WARS,FRANCE,"UNITED KINGDOM, SPAIN",LAND AND SEA,NO,"[""['British'"", ""'Spain'"", ""'Spanish']"", 'FRANCE', 'UNITED KINGDOM', 'SPAIN']","france, united kingdom",None
Porvoo1918,FINLAND,60.3931919,25.6652739,814,PORVOO,1918.0,['Porvoo'],FINNISH WAR OF INDEPENDENCE,FINNISH COMMUNISTS,FINNISH ANTI-COMMUNISTS,LAND,NO,"[""['Porvoo']"", 'FINNISH COMMUNISTS', 'FINNISH ANTI-COMMUNISTS']",None,None
Posadas1832,MEXICO,19.0722325,-98.2293724,814,POSADAS,1832.0,"['Mexican', 'Bustamente', 'Santa']",MEXICAN CIVIL WAR,MEXICAN REBELS,MEXICAN GOVERNMENT,LAND,NO,"[""['Mexican'"", ""'Bustamente'"", ""'Santa']"", 'MEXICAN REBELS', 'MEXICAN GOVERNMENT']",None,None
Poson863,TURKEY,41.1674232,34.6188409,814,POSON,863.0,"['Byzantine-Muslim', 'Asia Minor', 'Byzantine']",BYZANTINE-MUSLIM WARS,BYZANTIUM,OMAR OF MELITENE,LAND,NO,"[""['Byzantine-Muslim'"", ""'Asia Minor'"", ""'Byzantine']"", 'BYZANTIUM', 'OMAR OF MELITENE']",None,None
Potidaea-356,GREECE,40.1938829,23.3300546,814,POTIDAEA,-356.0,"['Athens', 'Macedon', 'Pydna']",1ST GREEK SOCIAL WAR,"MACEDON, OLINTHIA","ATHENS, POTIDAEA",LAND,BATTLE FOLLOWED BY MASSACRE,"[""['Athens'"", ""'Macedon'"", ""'Pydna']"", 'MACEDON', 'OLINTHIA', 'ATHENS', 'POTIDAEA']",None,None
Potidaea-432,GREECE,40.1938829,23.3300546,814,POTIDAEA,-432.0,"['Corinthian', 'Athens', 'Peloponnesian', 'Athenian']",GREAT PELOPONNESIAN WAR,ATHENS,"POTIDAEA, PELOPONNESIAN VOLUNTEERS",LAND,NO,"[""['Corinthian'"", ""'Athens'"", ""'Peloponnesian'"", ""'Athenian']"", 'ATHENS', 'POTIDAEA', 'PELOPONNESIAN VOLUNTEERS']",None,None
Potonchan1519,MEXICO,18.832115,-91.6547635,"CLODFELTER, P31",POTONCHAN,1519.0,,SPANISH CONQUEST OF MEXICO,SPAIN,CHONTAL MAYANS,LAND,NO,"['', 'SPAIN', 'CHONTAL MAYANS']",None,None
Potrerillos1817,ARGENTINA,-32.9507408,-69.2056274,815,POTRERILLOS,1817.0,"['Uspallata', 'Mendoza', 'Miguel', 'Chile']",CHILEAN WAR OF INDEPENDENCE,CHILEAN REBELS,SPAIN,LAND,NO,"[""['Uspallata'"", ""'Mendoza'"", ""'Miguel'"", ""'Chile']"", 'CHILEAN REBELS', 'SPAIN']",None,None
Potrero Obella1867,PARAGUAY,-27.129368,-58.6101586,815,POTRERO OBELLA,1867.0,"['Marquis', 'Paraguayan', 'Tuyuti']",WAR OF THE TRIPLE ALLIANCE,BRAZIL,PARAGUAY,LAND,NO,"[""['Marquis'"", ""'Paraguayan'"", ""'Tuyuti']"", 'BRAZIL', 'PARAGUAY']",None,None
Potsdam1806,GERMANY,52.3905689,13.0644729,815,POTSDAM,1806.0,"['Napoleonic', 'Prussian', 'Berlin', 'Jena']",NAPOLEONIC WARS (4TH COALITION),FRANCE,PRUSSIA,LAND,NO,"[""['Napoleonic'"", ""'Prussian'"", ""'Berlin'"", ""'Jena']"", 'FRANCE', 'PRUSSIA']",france,None
Poutoko1863,NEW ZEALAND,-39.057778,174.074167,815,POUTOKO,1863.0,"['Katikara', 'Poutoko', 'British', 'Victoria', 'Crosses']",2ND NEW ZEALAND WAR,UNITED KINGDOM,MAORIS,LAND,NO,"[""['Katikara'"", ""'Poutoko'"", ""'British'"", ""'Victoria'"", ""'Crosses']"", 'UNITED KINGDOM', 'MAORIS']",united kingdom,None
Powder1865,UNITED STATES,45.3897076,-106.1908916,815,POWDER,1865.0,"['Montana', 'Indians']",CHEYENNE-ARAPAHO WAR,"UNITED STATES, PAWNEE SCOUTS",CHEYENNE INDIANS,LAND,NO,"[""['Montana'"", ""'Indians']"", 'UNITED STATES', 'PAWNEE SCOUTS', 'CHEYENNE INDIANS']",united states,None
Powder1876,UNITED STATES,45.3897076,-106.1908916,815,POWDER,1876.0,['Indian'],SIOUX INDIANS,DRAW,,LAND,NO,"[""['Indian']"", 'DRAW', '']",None,None
Powick Bridge1642,UNITED KINGDOM,52.163246,-2.245509,816,POWICK BRIDGE,1642.0,"['British', 'London']",BRITISH CIVIL WARS,ROYALISTS,PARLIAMENTARIANS,LAND,NO,"[""['British'"", ""'London']"", 'ROYALISTS', 'PARLIAMENTARIANS']",None,None
Poyang Lake1363,CHINA,29.1253133,116.2777073,816,POYANG LAKE,1363.0,"['Han', 'Nanchang', 'Han', 'Wuchang']",RISE OF THE MING DYNASTY,MING,HAN,SEA,NO,"[""['Han'"", ""'Nanchang'"", ""'Han'"", ""'Wuchang']"", 'MING', 'HAN']",None,None
Poza de las Carmelos1832,MEXICO,22.1942304,-101.0552426,816,POZA DE LAS CARMELOS,1832.0,"['Mexican', 'San Luis Potosi']",MEXICAN CIVIL WAR,MEXICAN REBELS,MEXICAN GOVERNMENT,LAND,NO,"[""['Mexican'"", ""'San Luis Potosi']"", 'MEXICAN REBELS', 'MEXICAN GOVERNMENT']",None,None
Poza1813,SPAIN,42.6657196,-3.5016882,816,POZA,1813.0,"['French', 'Spanish', 'Spanish']",NAPOLEONIC WARS,FRANCE,SPAIN,LAND,NO,"[""['French'"", ""'Spanish'"", ""'Spanish']"", 'FRANCE', 'SPAIN']",france,None
Pozieres1916,FRANCE,50.040206,2.724686,816,POZIERES,1916.0,"['Australians', 'Pozieres Village']",WORLD WAR I,"UNITED KINGDOM, AUSTRALIA",GERMANY,LAND,NO,"[""['Australians'"", ""'Pozieres Village']"", 'UNITED KINGDOM', 'AUSTRALIA', 'GERMANY']",united kingdom,None
Poznan1704,POLAND,52.406374,16.9251681,"SHOWALTER, P416",POZNAN,1704.0,,2ND GREAT NORTHERN WAR,SWEDEN,"SAXONY, POLAND",LAND,NO,"['', 'SWEDEN', 'SAXONY', 'POLAND']",None,None
Poznan1945,POLAND,52.406374,16.9251681,816,POZNAN,1945.0,"['Soviet', 'Zhukov', 'Poland', 'German', 'Poznan', 'Poznan']",WORLD WAR II,USSR,GERMANY,LAND,NO,"[""['Soviet'"", ""'Zhukov'"", ""'Poland'"", ""'German'"", ""'Poznan'"", ""'Poznan']"", 'USSR', 'GERMANY']",russia,None
Pozo Almonte1891,CHILE,-20.266667,-69.8,816,POZO ALMONTE,1891.0,"['San Francisco', 'Huara', 'Pozo Almonte', 'Chile', 'Concon']",CHILEAN CIVIL WAR,CHILEAN CONGRESSISTS,CHILEAN PRESIDENTIALISTS,LAND,NO,"[""['San Francisco'"", ""'Huara'"", ""'Pozo Almonte'"", ""'Chile'"", ""'Concon']"", 'CHILEAN CONGRESSISTS', 'CHILEAN PRESIDENTIALISTS']",None,None
Praga1794,POLAND,52.25198,21.05083,816,PRAGA,1794.0,[],WAR OF THE 2ND POLISH PARTITION,RUSSIA,POLAND,LAND,BATTLE FOLLOWED BY MASSACRE,"['[]', 'RUSSIA', 'POLAND']",russia,None
Praga1831,POLAND,52.25198,21.05083,817,PRAGA,1831.0,"['Polish', 'Poland', 'Russian', 'Grochow', 'Warsaw', 'Praga', 'Poles']",POLISH REBELLION,POLISH REBELS,RUSSIA,LAND,NO,"[""['Polish'"", ""'Poland'"", ""'Russian'"", ""'Grochow'"", ""'Warsaw'"", ""'Praga'"", ""'Poles']"", 'POLISH REBELS', 'RUSSIA']",russia,None
Prague1648,CZECHIA,50.0755381,14.4378005,817,PRAGUE,1648.0,"['Swedish', 'Bohemia', 'Prague', 'Konigsmarck']",THIRTY YEARS WAR,SWEDEN,HABSBURG EMPIRE,LAND,NO,"[""['Swedish'"", ""'Bohemia'"", ""'Prague'"", ""'Konigsmarck']"", 'SWEDEN', 'HABSBURG EMPIRE']",None,None
Prague1742,CZECHIA,50.0755381,14.4378005,"SHOWALTER, P430",PRAGUE,1742.0,,WAR OF THE AUSTRIAN SUCCESSION,HABSBURG EMPIRE,FRANCE,LAND,NO,"['', 'HABSBURG EMPIRE', 'FRANCE']",france,None
Prague1744,CZECHIA,50.0755381,14.4378005,817,PRAGUE,1744.0,"['Prussia', 'Bohemia', 'Prague']",WAR OF THE AUSTRIAN SUCCESSION,PRUSSIA,HABSBURG EMPIRE,LAND,NO,"[""['Prussia'"", ""'Bohemia'"", ""'Prague']"", 'PRUSSIA', 'HABSBURG EMPIRE']",None,None
Prague1757,CZECHIA,50.0755381,14.4378005,817,PRAGUE,1757.0,"['Prussia', 'Bohemia', 'Prague', 'Prussian', 'Austrians', 'Prague', 'Kolin']",SEVEN YEARS WAR,PRUSSIA,HABSBURG EMPIRE,LAND,NO,"[""['Prussia'"", ""'Bohemia'"", ""'Prague'"", ""'Prussian'"", ""'Austrians'"", ""'Prague'"", ""'Kolin']"", 'PRUSSIA', 'HABSBURG EMPIRE']",None,None
Prague1945,CZECHIA,50.0755381,14.4378005,817,PRAGUE,1945.0,"['Vienna', 'Czechoslovakia', 'Prague', 'Soviet']",WORLD WAR II,USSR,GERMANY,LAND,NO,"[""['Vienna'"", ""'Czechoslovakia'"", ""'Prague'"", ""'Soviet']"", 'USSR', 'GERMANY']",russia,None
Praia Bay1828,PORTUGAL,38.733333,-27.066389,817,PRAIA BAY,1828.0,['Portugal'],MIGUELITE WARS,QUEEN MARIA DE GLORIA,DON MIGUEL,LAND,NO,"[""['Portugal']"", 'QUEEN MARIA DE GLORIA', 'DON MIGUEL']",None,None
Prairie d'Ane1864,UNITED STATES,33.8078189,-93.4125941,817,PRAIRIE D'ANE,1864.0,"['American', 'Little Rock', 'Arkansas', 'Steele', 'Camden']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,LAND,NO,"[""['American'"", ""'Little Rock'"", ""'Arkansas'"", ""'Steele'"", ""'Camden']"", 'UNITED STATES', 'CONFEDERATE STATES OF AMERICA']",united states,None
Prairie Dog Creek1860,UNITED STATES,39.7528264,-100.1760665,818,PRAIRIE DOG CREEK,1860.0,"['Indian', 'Fort Cobb', 'Indians', 'Kansas']",COMANCHE INDIAN WARS,UNITED STATES,"COMANCHE INDIANS, KIOWA INDIANS",LAND,NO,"[""['Indian'"", ""'Fort Cobb'"", ""'Indians'"", ""'Kansas']"", 'UNITED STATES', 'COMANCHE INDIANS', 'KIOWA INDIANS']",united states,None
Prairie du Chien1814,UNITED STATES,43.0461397,-91.1673109,818,PRAIRIE DU CHIEN,1814.0,"['Missouri', 'British', 'Wisconsin', 'Indians', 'American', 'Rapids']",WAR OF 1812,UNITED KINGDOM,UNITED STATES,LAND,NO,"[""['Missouri'"", ""'British'"", ""'Wisconsin'"", ""'Indians'"", ""'American'"", ""'Rapids']"", 'UNITED KINGDOM', 'UNITED STATES']","united states, united kingdom",None
Prairie Grove1862,UNITED STATES,35.9825687,-94.3307797,818,PRAIRIE GROVE,1862.0,"['Arkansas', 'Fayetteville', 'Missouri']",AMERICAN CIVIL WAR,UNITED STATES,CONFEDERATE STATES OF AMERICA,LAND,NO,"[""['Arkansas'"", ""'Fayetteville'"", ""'Missouri']"", 'UNITED STATES', 'CONFEDERATE STATES OF AMERICA']",united states,None
Pratabgarh1659,INDIA,18.2099131,73.3343341,818,PRATABGARH,1659.0,"['Pratabgarh', 'Muslim', 'Bijapur', 'Bijapur', 'Satara']",BIJAPUR-MARATHA WARS,MARATHAS,BIJAPUR,LAND,NO,"[""['Pratabgarh'"", ""'Muslim'"", ""'Bijapur'"", ""'Bijapur'"", ""'Satara']"", 'MARATHAS', 'BIJAPUR']",None,None
Prenzlau1806,GERMANY,53.3173433,13.8633409,818,PRENZLAU,1806.0,"['Napoleonic', 'Prussian', 'Germany', 'Jena', 'Potsdam', 'French', 'Prussians']",NAPOLEONIC WARS (4TH COALITION),FRANCE,PRUSSIA,LAND,NO,"[""['Napoleonic'"", ""'Prussian'"", ""'Germany'"", ""'Jena'"", ""'Potsdam'"", ""'French'"", ""'Prussians']"", 'FRANCE', 'PRUSSIA']",france,None
Pressburg907,SLOVAKIA,48.1485965,17.1077478,818,PRESSBURG,907.0,"['Germany', 'Bavaria', 'Magyar', 'Hungary', 'King of Germany']",MAGYAR INVASION OF GERMANY,MAGYARS,GERMANY,LAND,NO,"[""['Germany'"", ""'Bavaria'"", ""'Magyar'"", ""'Hungary'"", ""'King of Germany']"", 'MAGYARS', 'GERMANY']",None,None
Preston1648,UNITED KINGDOM,53.763201,-2.70309,818,PRESTON,1648.0,"['British', 'Scottish', 'England']",BRITISH CIVIL WARS,PARLIAMENTARIANS,ROYALISTS,LAND,NO,"[""['British'"", ""'Scottish'"", ""'England']"", 'PARLIAMENTARIANS', 'ROYALISTS']",None,None
Preston1715,UNITED KINGDOM,53.763201,-2.70309,818,PRESTON,1715.0,['English'],JACOBITE REBELLION (THE 15),HANOVERIANS,JACOBITES,LAND,NO,"[""['English']"", 'HANOVERIANS', 'JACOBITES']",None,None
Prestonpans1745,UNITED KINGDOM,55.959538,-2.984467,819,PRESTONPANS,1745.0,"['Prestonpans', 'Edinburgh', 'England']",JACOBITE REBELLION (THE 15),JACOBITES,HANOVERIANS,LAND,NO,"[""['Prestonpans'"", ""'Edinburgh'"", ""'England']"", 'JACOBITES', 'HANOVERIANS']",None,None
Preveza1538,GREECE,38.9592649,20.7517155,819,PREVEZA,1538.0,"['Ottoman', 'Venice', 'Turkish', 'Albanian', 'Preveza', 'Doria', 'Preveza']",LATER VENETIAN-TURKISH WAR,OTTOMAN EMPIRE,VENICE,SEA,NO,"[""['Ottoman'"", ""'Venice'"", ""'Turkish'"", ""'Albanian'"", ""'Preveza'"", ""'Doria'"", ""'Preveza']"", 'OTTOMAN EMPIRE', 'VENICE']",None,None
Primolano1796,ITALY,45.9646956,11.7095642,819,PRIMOLANO,1796.0,"['French', 'French', 'Austrian', 'the Brenta Valley']",FRENCH REVOLUTIONARY WARS (1ST COALITION),FRANCE,HABSBURG EMPIRE,LAND,NO,"[""['French'"", ""'French'"", ""'Austrian'"", ""'the Brenta Valley']"", 'FRANCE', 'HABSBURG EMPIRE']",france,None
Prince of Wales and Repulse1941,SINGAPORE,6.082377,103.6873973,819,PRINCE OF WALES AND REPULSE,1941.0,"['British', 'Singapore', 'Japanese']",WORLD WAR II,JAPAN,UNITED KINGDOM,SEA,NO,"[""['British'"", ""'Singapore'"", ""'Japanese']"", 'JAPAN', 'UNITED KINGDOM']",united kingdom,None
Princeton1777,UNITED STATES,40.330858,-74.676856,819,PRINCETON,1777.0,"['British', 'Trenton', 'New Jersey', 'Princeton', 'American', 'Washington', 'British', 'Morristown']",WAR OF THE AMERICAN REVOLUTION,UNITED STATES,UNITED KINGDOM,LAND,NO,"[""['British'"", ""'Trenton'"", ""'New Jersey'"", ""'Princeton'"", ""'American'"", ""'Washington'"", ""'British'"", ""'Morristown']"", 'UNITED STATES', 'UNITED KINGDOM']","united states, united kingdom",None
Prinitza1263,GREECE,37.6474063,21.8489545,819,PRINITZA,1263.0,"['Latin-Byzantine', 'Greece', 'Prinitza']",3RD LATIN-BYZANTINE IMPERIAL WAR,LATIN PRINCIPALITY OF ACHAEA,BYZANTIUM,LAND,NO,"[""['Latin-Byzantine'"", ""'Greece'"", ""'Prinitza']"", 'LATIN PRINCIPALITY OF ACHAEA', 'BYZANTIUM']",None,None
Prokhorovka1943,RUSSIA,51.03701,36.7302535,819,PROKHOROVKA,1943.0,[],WORLD WAR II,USSR,GERMANY,LAND,NO,"['[]', 'USSR', 'GERMANY']",russia,None
Prome1552,MYANMAR,18.8406029,95.2579968,820,PROME,1552.0,"['Burmese', 'Burma', 'Portuguese', 'Pegu', 'Prome']",BURMESE DYNASTIC WARS,"BURMA, PORTUGUESE MERCENARIES",MON,LAND,NO,"[""['Burmese'"", ""'Burma'"", ""'Portuguese'"", ""'Pegu'"", ""'Prome']"", 'BURMA', 'PORTUGUESE MERCENARIES', 'MON']",None,None
Prome1825,MYANMAR,18.8406029,95.2579968,820,PROME,1825.0,"['British', 'British', 'Prome', 'Burmese', 'Napadi', 'British']",1ST BRITISH-BURMESE WAR,UNITED KINGDOM,BURMA,LAND,NO,"[""['British'"", ""'British'"", ""'Prome'"", ""'Burmese'"", ""'Napadi'"", ""'British']"", 'UNITED KINGDOM', 'BURMA']",united kingdom,None
Prome1852,MYANMAR,18.8406029,95.2579968,820,PROME,1852.0,"['British', 'British', 'Burma', 'Rangoon', 'Prome', 'British']",2ND BRITISH-BURMESE WAR,UNITED KINGDOM,BURMA,LAND AND SEA,NO,"[""['British'"", ""'British'"", ""'Burma'"", ""'Rangoon'"", ""'Prome'"", ""'British']"", 'UNITED KINGDOM', 'BURMA']",united kingdom,None
Prome1942,MYANMAR,18.8406029,95.2579968,820,PROME,1942.0,"['British', 'Prome', 'Chinese', 'Prome']",WORLD WAR II,JAPAN,"UNITED KINGDOM, CHINA",LAND,NO,"[""['British'"", ""'Prome'"", ""'Chinese'"", ""'Prome']"", 'JAPAN', 'UNITED KINGDOM', 'CHINA']","china, united kingdom",None
Prosopitis-456,EGYPT,31.2346573,32.3109542,820,PROSOPITIS,-456.0,"['Persian', 'Egypt', 'Libya', 'Athens', 'Persia', 'Papremis', 'Persian', 'Athenians']",GRECO-PERSIAN WARS,PERSIA,ATHENS,LAND AND SEA,NO,"[""['Persian'"", ""'Egypt'"", ""'Libya'"", ""'Athens'"", ""'Persia'"", ""'Papremis'"", ""'Persian'"", ""'Athenians']"", 'PERSIA', 'ATHENS']",None,None
Prostki1656,POLAND,53.5657308,22.8310273,"SHOWALTER, P362-363",,1656.0,,1ST NORTHERN WAR,"POLAND, LIPKA TATARS",SWEDEN,LAND,NO,"['', 'POLAND', 'LIPKA TATARS', 'SWEDEN']",None,None
Provence-109,FRANCE,44.0144936,6.2116438,820,PROVENCE,-109.0,"['Rome', 'Noreia', 'Provence']",ROME'S GALLIC WARS,"CIMBRI, TEUTONES",ROME,LAND,NO,"[""['Rome'"", ""'Noreia'"", ""'Provence']"", 'CIMBRI', 'TEUTONES', 'ROME']",None,None
Providien1782,SRI LANKA,8.2829407,81.4209529,820,PROVIDIEN,1782.0,"['India', 'British', 'Ceylon', 'French']",WAR OF THE AMERICAN REVOLUTION,UNITED KINGDOM,FRANCE,SEA,NO,"[""['India'"", ""'British'"", ""'Ceylon'"", ""'French']"", 'UNITED KINGDOM', 'FRANCE']","france, united kingdom",None
Pruth1770,MOLDOVA,45.5027977,28.1881693,820,PRUTH,1770.0,"['Russian', 'Turks']",CATHERINE THE GREAT'S 1ST TURKISH WAR,RUSSIA,"OTTOMAN EMPIRE, CRIMEAN KHANATE",LAND,NO,"[""['Russian'"", ""'Turks']"", 'RUSSIA', 'OTTOMAN EMPIRE', 'CRIMEAN KHANATE']",russia,None
Przasnysz1915,POLAND,53.018984,20.880358,821,PRZASNYSZ,1915.0,"['Germans', 'Warsaw', 'Przasnysz', 'Russian', 'Germans', 'Przasnysz']",WORLD WAR I,GERMANY,RUSSIA,LAND,NO,"[""['Germans'"", ""'Warsaw'"", ""'Przasnysz'"", ""'Russian'"", ""'Germans'"", ""'Przasnysz']"", 'GERMANY', 'RUSSIA']",russia,None
Przemysl (1st)1914,POLAND,49.7838623,22.7677908,821,PRZEMYSL (1ST),1914.0,"['Poland', 'Lemberg', 'German', 'Warsaw', 'Austrian']",WORLD WAR I,AUSTRIA-HUNGARY,RUSSIA,LAND,NO,"[""['Poland'"", ""'Lemberg'"", ""'German'"", ""'Warsaw'"", ""'Austrian']"", 'AUSTRIA-HUNGARY', 'RUSSIA']",russia,None
Przemysl (2nd)1914,POLAND,49.7838623,22.7677908,821,PRZEMYSL (2ND),1914.0,"['Austria', 'Russian', 'Austrian']",WORLD WAR I,RUSSIA,AUSTRIA-HUNGARY,LAND,NO,"[""['Austria'"", ""'Russian'"", ""'Austrian']"", 'RUSSIA', 'AUSTRIA-HUNGARY']",russia,None
Psara1824,GREECE,38.5619186,25.5799503,821,PSARA,1824.0,"['Muslim', 'Turkish', 'Aegean']",GREEK WAR OF INDEPENDENCE,OTTOMAN EMPIRE,GREEK REBELS,LAND,NO,"[""['Muslim'"", ""'Turkish'"", ""'Aegean']"", 'OTTOMAN EMPIRE', 'GREEK REBELS']",None,None
Psie Pole1109,POLAND,51.1458649,17.0355841,821,PSIE POLE,1109.0,"['Polish', 'Poland', 'Pomeranians', 'Wroclaw']",POLISH-GERMAN WARS,POLAND,GERMANY,LAND,NO,"[""['Polish'"", ""'Poland'"", ""'Pomeranians'"", ""'Wroclaw']"", 'POLAND', 'GERMANY']",None,None
Pskov1581-1582,RUSSIA,57.8166994,28.3344735,821,PSKOV,,"['Moscow', 'Livonia', 'Stephen', 'Poland', 'Polotsk', 'Narva', 'Russia', 'Livonia']",LIVONIAN WAR,RUSSIA,POLAND,LAND,NO,"[""['Moscow'"", ""'Livonia'"", ""'Stephen'"", ""'Poland'"", ""'Polotsk'"", ""'Narva'"", ""'Russia'"", ""'Livonia']"", 'RUSSIA', 'POLAND']",None,None
Pskov1615,RUSSIA,57.8166994,28.3344735,821,PSKOV,1615.0,"['Russo', 'Sweden', 'Russia', 'Pskov', 'Swedish', 'Sweden', 'Russia', 'Baltic']",RUSSO-SWEDISH WAR,RUSSIA,SWEDEN,LAND,NO,"[""['Russo'"", ""'Sweden'"", ""'Russia'"", ""'Pskov'"", ""'Swedish'"", ""'Sweden'"", ""'Russia'"", ""'Baltic']"", 'RUSSIA', 'SWEDEN']",russia,None
Pteria-547,TURKEY,39.7434635,35.0862979,821,PTERIA,-547.0,"['Persian', 'Asia Minor', 'Pteria']",PERSIAN-LYDIAN WAR,PERSIA,LYDIA,LAND,NO,"[""['Persian'"", ""'Asia Minor'"", ""'Pteria']"", 'PERSIA', 'LYDIA']",None,None
Ptolemais-150,GREECE,40.5129968,21.6784663,822,PTOLEMAIS,-150.0,"['Egypt', 'Syria', 'Ptolemais']",SELEUCID DYNASTIC WAR,ALEXANDER BALAS,DEMETRIUS I,LAND,NO,"[""['Egypt'"", ""'Syria'"", ""'Ptolemais']"", 'ALEXANDER BALAS', 'DEMETRIUS I']",None,None
Pucara1882,CUBA,-14.7989842,-70.1181114,822,PUCARA,1882.0,"['Peruvian', 'Huancayo', 'Pucara', 'Chilean', 'Chileans', 'Tongos']",WAR OF THE PACIFIC,PERU,CHILE,LAND,NO,"[""['Peruvian'"", ""'Huancayo'"", ""'Pucara'"", ""'Chilean'"", ""'Chileans'"", ""'Tongos']"", 'PERU', 'CHILE']",None,None
Puck1462,POLAND,54.7180477,18.4086339,822,PUCK,1462.0,"['Baltic', 'Teutonic', 'Poland', 'Marienburg', 'Puck', 'Tczew', 'Polish']",THIRTEEN YEARS WAR,POLAND,TEUTONIC KNIGHTS,LAND,NO,"[""['Baltic'"", ""'Teutonic'"", ""'Poland'"", ""'Marienburg'"", ""'Puck'"", ""'Tczew'"", ""'Polish']"", 'POLAND', 'TEUTONIC KNIGHTS']",None,None
Puebla1832,MEXICO,19.0414398,-98.2062727,822,PUEBLA,1832.0,['Mexican'],MEXICAN CIVIL WARS,MEXICAN REBELS,MEXICAN GOVERNMENT,LAND,NO,"[""['Mexican']"", 'MEXICAN REBELS', 'MEXICAN GOVERNMENT']",None,None
Puebla1847,MEXICO,19.0414398,-98.2062727,822,PUEBLA,1847.0,"['American', 'Mexico City', 'Mexican', 'Santa Anna']",AMERICAN-MEXICAN WAR,UNITED STATES,MEXICO,LAND,NO,"[""['American'"", ""'Mexico City'"", ""'Mexican'"", ""'Santa Anna']"", 'UNITED STATES', 'MEXICO']",united states,None
Puebla1862,MEXICO,19.0414398,-98.2062727,822,PUEBLA,1862.0,"['Mexican', 'French', 'Mexico', 'Puebla', 'French', 'Orizaba', 'France']",MEXICAN-FRENCH WAR,MEXICO,FRANCE,LAND,NO,"[""['Mexican'"", ""'French'"", ""'Mexico'"", ""'Puebla'"", ""'French'"", ""'Orizaba'"", ""'France']"", 'MEXICO', 'FRANCE']",france,None
Puebla1863,MEXICO,19.0414398,-98.2062727,822,PUEBLA,1863.0,"['Mexican', 'Mexico', 'French', 'Orizaba', 'San      Xavier', 'San Lorenzo', 'French', 'Mexico City']",MEXICAN-FRENCH WAR,FRANCE,MEXICO,LAND,NO,"[""['Mexican'"", ""'Mexico'"", ""'French'"", ""'Orizaba'"", ""'San      Xavier'"", ""'San Lorenzo'"", ""'French'"", ""'Mexico City']"", 'FRANCE', 'MEXICO']",france,None
Puebla1867,MEXICO,19.0414398,-98.2062727,822,PUEBLA,1867.0,"['Mexican', 'French', 'Puebla', 'Conservatives', 'Mexico City']",MEXICAN-FRENCH WAR,MEXICAN LIBERALS,MEXICAN CONSERVATIVES,LAND,NO,"[""['Mexican'"", ""'French'"", ""'Puebla'"", ""'Conservatives'"", ""'Mexico City']"", 'MEXICAN LIBERALS', 'MEXICAN CONSERVATIVES']",None,None
Pueblo de Taos1847,UNITED STATES,36.462732,-105.6289122,823,PUEBLO DE TAOS,1847.0,"['New Mexico', 'Mexicans', 'Chihuahua']",AMERICAN-MEXICAN WAR,UNITED STATES,NEW MEXICAN REBELS,LAND,NO,"[""['New Mexico'"", ""'Mexicans'"", ""'Chihuahua']"", 'UNITED STATES', 'NEW MEXICAN REBELS']",united states,None
Puente de la Reyna1872,SPAIN,42.6719683,-1.8179815,"HARBOTTLE'S, P206",PUENTE DE LA REYNA,1872.0,,2ND CARLIST WAR,CARLISTS,REPUBLICANS,LAND,NO,"['', 'CARLISTS', 'REPUBLICANS']",None,None
Puente de Marquez1865,ARGENTINA,-34.6000062,-58.4041585,823,PUENTE DE MARQUEZ,1865.0,[],ARGENTINE CIVIL WARS,ARGENTINE FEDERALISTS,ARGENTINE UNITARISTS,LAND,NO,"['[]', 'ARGENTINE FEDERALISTS', 'ARGENTINE UNITARISTS']",None,None
Puente Larga1812,SPAIN,40.5693138,-3.6029722,823,PUENTE LARGA,1812.0,"['Napoleonic', 'Wellington', 'Madrid', 'French', 'French', 'Madrid']",NAPOLEONIC WARS (PENINSULA CAMPAIGN),FRANCE,UNITED KINGDOM,LAND,NO,"[""['Napoleonic'"", ""'Wellington'"", ""'Madrid'"", ""'French'"", ""'French'"", ""'Madrid']"", 'FRANCE', 'UNITED KINGDOM']","france, united kingdom",None
