"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version"
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",1992,2167,2099,3635,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",1993,1171,968,1801,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","",1,"ARTSAKH (NAGORNO-KARABAKH)",1994,1507,1257,3937,3,"AZERBAIJAN, ARMENIA","373","","","","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2023,462,462,462,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",1997,29,29,36,4,"AZERBAIJAN","373","","","371","373","373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",1998,34,34,38,4,"AZERBAIJAN","373","","","371","373","373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2005,25,25,26,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2008,30,30,43,4,"AZERBAIJAN","373","","","371","373","373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2012,25,25,27,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2014,46,45,54,4,"AZERBAIJAN","373","","","371","373","373","1",24.1
388,"833","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","REPUBLIC OF ARTSAKH","338","GOVERNMENT OF ARMENIA",1,"ARTSAKH (NAGORNO-KARABAKH)",2015,72,65,121,4,"AZERBAIJAN, ARMENIA","373","","","371","373","371, 373","1",24.1
389,"835, 834","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","SERBIAN IRREGULARS, SERBIAN REPUBLIC OF BOSNIA-HERZEGOVINA","339, 371","GOVERNMENT OF SERBIA (YUGOSLAVIA)",1,"SERB",1992,16802,13900,19027,4,"BOSNIA-HERZEGOVINA, CROATIA, SERBIA (YUGOSLAVIA)","346","","","345","346","345, 344, 346","1",24.1
389,"835, 834","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","SERBIAN IRREGULARS, SERBIAN REPUBLIC OF BOSNIA-HERZEGOVINA","339, 371","GOVERNMENT OF SERBIA (YUGOSLAVIA)",1,"SERB",1993,4980,4491,6329,4,"BOSNIA-HERZEGOVINA","346","","","345","346","346","1",24.1
389,"835, 834","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","SERBIAN IRREGULARS, SERBIAN REPUBLIC OF BOSNIA-HERZEGOVINA","339, 371","",1,"SERB",1994,4873,4410,5609,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
389,"835, 834","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","SERBIAN IRREGULARS, SERBIAN REPUBLIC OF BOSNIA-HERZEGOVINA","339, 371","",1,"SERB",1995,8061,7722,9761,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
390,"837, 836","CROATIA","GOVERNMENT OF CROATIA","48","","SERBIAN IRREGULARS, SERBIAN REPUBLIC OF KRAJINA","340, 371","GOVERNMENT OF SERBIA (YUGOSLAVIA)",1,"SERB",1992,4034,4011,4078,4,"BOSNIA-HERZEGOVINA, CROATIA, SERBIA (YUGOSLAVIA)","344","","","345","344","346, 345, 344","1",24.1
390,"837","CROATIA","GOVERNMENT OF CROATIA","48","","SERBIAN REPUBLIC OF KRAJINA","340","GOVERNMENT OF SERBIA (YUGOSLAVIA)",1,"SERB",1993,418,418,486,4,"BOSNIA-HERZEGOVINA, CROATIA","344","","","345","344","344, 346","1",24.1
390,"837","CROATIA","GOVERNMENT OF CROATIA","48","","SERBIAN REPUBLIC OF KRAJINA","340","",1,"SERB",1994,86,86,86,3,"BOSNIA-HERZEGOVINA","344","","","","344","346","1",24.1
390,"837","CROATIA","GOVERNMENT OF CROATIA","48","","SERBIAN REPUBLIC OF KRAJINA","340","",1,"SERB",1995,1132,672,2823,3,"BOSNIA-HERZEGOVINA, CROATIA","344","","","","344","344, 346","1",24.1
391,"14973, 15262","EGYPT","GOVERNMENT OF EGYPT","117","","HARAKIT SAWA'ID MISR, JAMA'AT ANSAR AL-ISLAM","6844, 6616","",2,"",2017,103,103,160,3,"EGYPT","651","","","","651","651","2",24.1
391,"14973","EGYPT","GOVERNMENT OF EGYPT","117","","HARAKIT SAWA'ID MISR","6616","",2,"",2018,28,28,28,3,"EGYPT","651","","","","651","651","2",24.1
391,"14973","EGYPT","GOVERNMENT OF EGYPT","117","","HARAKIT SAWA'ID MISR","6616","",2,"",2019,48,42,54,3,"EGYPT","651","","","","651","651","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1993,103,103,119,3,"EGYPT","651","","","","651","651","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1994,145,145,157,3,"EGYPT","651","","","","651","651","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1995,191,191,199,3,"ETHIOPIA, EGYPT","651","","","","651","651, 530","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1996,85,85,99,3,"EGYPT","651","","","","651","651","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1997,66,66,69,3,"EGYPT","651","","","","651","651","2",24.1
391,"838","EGYPT","GOVERNMENT OF EGYPT","117","","AL-GAMA'A AL-ISLAMIYYA","341","",2,"",1998,27,27,29,3,"EGYPT","651","","","","651","651","2",24.1
391,"12487","EGYPT","GOVERNMENT OF EGYPT","117","","ANSAR BAYT AL-MAQDIS","4319","",2,"",2014,184,184,184,3,"EGYPT","651","","","","651","651","2",24.1
392,"839","GEORGIA","GOVERNMENT OF GEORGIA","63","","REPUBLIC OF ABKHAZIA","342","",1,"ABKHAZIA",1992,566,566,1195,3,"GEORGIA","372","","","","372","372","1",24.1
392,"839","GEORGIA","GOVERNMENT OF GEORGIA","63","","REPUBLIC OF ABKHAZIA","342","",1,"ABKHAZIA",1993,1611,1611,2563,3,"GEORGIA","372","","","","372","372","1",24.1
393,"840","GEORGIA","GOVERNMENT OF GEORGIA","63","","REPUBLIC OF SOUTH OSSETIA","343","",1,"SOUTH OSSETIA",1992,134,134,137,3,"GEORGIA","372","","","","372","372","1",24.1
393,"840","GEORGIA","GOVERNMENT OF GEORGIA","63","","REPUBLIC OF SOUTH OSSETIA","343","",1,"SOUTH OSSETIA",2004,27,27,73,3,"GEORGIA","372","","","","372","372","1",24.1
393,"840","GEORGIA","GOVERNMENT OF GEORGIA","63","","REPUBLIC OF SOUTH OSSETIA","343","GOVERNMENT OF RUSSIA (SOVIET UNION)",1,"SOUTH OSSETIA",2008,621,621,859,4,"GEORGIA","372","","","365","372","372","1",24.1
394,"841","MOLDOVA","GOVERNMENT OF MOLDOVA","55","","PMR","344","",1,"DNIESTR",1992,585,316,632,3,"MOLDOVA","359","","","","359","359","1",24.1
395,"842, 12298","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","GOVERNMENT OF UZBEKISTAN","PFT, UTO","1186, 345","GOVERNMENT OF UZBEKISTAN",2,"",1992,3355,3352,5118,4,"TAJIKISTAN","702","704","","704","702","702","3",24.1
395,"842","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","GOVERNMENT OF RUSSIA (SOVIET UNION), GOVERNMENT OF UZBEKISTAN","UTO","345","",2,"",1993,1395,1395,1596,4,"AFGHANISTAN, TAJIKISTAN","702","365, 704","","","702","700, 702","3",24.1
395,"842","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","GOVERNMENT OF RUSSIA (SOVIET UNION), GOVERNMENT OF UZBEKISTAN","UTO","345","",2,"",1994,356,356,645,4,"TAJIKISTAN","702","365, 704","","","702","702","3",24.1
395,"842","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","GOVERNMENT OF RUSSIA (SOVIET UNION)","UTO","345","",2,"",1995,368,362,649,4,"AFGHANISTAN, TAJIKISTAN","702","365","","","702","700, 702","3",24.1
395,"842","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","GOVERNMENT OF RUSSIA (SOVIET UNION)","UTO","345","",2,"",1996,2790,2790,2869,4,"TAJIKISTAN","702","365","","","702","702","3",24.1
395,"843","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","","FORCES OF KHUDOBERDIYEV","346","",2,"",1997,87,87,87,3,"TAJIKISTAN","702","","","","702","702","3",24.1
395,"843, 842","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","","FORCES OF KHUDOBERDIYEV, UTO","345, 346","",2,"",1998,600,600,617,3,"TAJIKISTAN","702","","","","702","702","3",24.1
395,"12300","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","","FORCES OF MULLO ABDULLO","1216","",2,"",2000,46,46,46,3,"TAJIKISTAN","702","","","","702","702","3",24.1
395,"908, 12300","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","","FORCES OF MULLO ABDULLO, IMU","359, 1216","",2,"",2010,98,93,244,3,"TAJIKISTAN","702","","","","702","702","3",24.1
395,"908","TAJIKISTAN","GOVERNMENT OF TAJIKISTAN","131","","IMU","359","",2,"",2011,28,21,30,3,"TAJIKISTAN","702","","","","702","702","3",24.1
396,"844","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","MILITARY FACTION (FORCES OF SURET HUSSEINOV)","347","",2,"",1993,60,60,88,3,"AZERBAIJAN","373","","","","373","373","1",24.1
396,"845","AZERBAIJAN","GOVERNMENT OF AZERBAIJAN","64","","OPON FORCES","348","",2,"",1995,44,44,72,3,"AZERBAIJAN","373","","","","373","373","1",24.1
397,"846","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","AUTONOMOUS PROVINCE OF WESTERN BOSNIA","349","",1,"BIHACA KRAJINA",1993,231,202,317,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
397,"846","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","AUTONOMOUS PROVINCE OF WESTERN BOSNIA","349","",1,"BIHACA KRAJINA",1994,1385,1372,1659,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
397,"846","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","AUTONOMOUS PROVINCE OF WESTERN BOSNIA","349","",1,"BIHACA KRAJINA",1995,488,487,753,3,"BOSNIA-HERZEGOVINA, CROATIA","346","","","","346","344, 346","1",24.1
398,"848","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","CROATIAN REPUBLIC OF BOSNIA-HERZEGOVINA","350","",1,"CROAT",1992,80,80,80,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
398,"848, 847","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","CROATIAN REPUBLIC OF BOSNIA-HERZEGOVINA, CROATIAN IRREGULARS","370, 350","GOVERNMENT OF CROATIA",1,"CROAT",1993,7949,7672,8765,4,"BOSNIA-HERZEGOVINA","346","","","344","346","346","1",24.1
398,"848, 847","BOSNIA-HERZEGOVINA","GOVERNMENT OF BOSNIA-HERZEGOVINA","50","","CROATIAN REPUBLIC OF BOSNIA-HERZEGOVINA, CROATIAN IRREGULARS","370, 350","",1,"CROAT",1994,678,567,685,3,"BOSNIA-HERZEGOVINA","346","","","","346","346","1",24.1
399,"849","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","PARLIAMENTARY FORCES","351","",2,"",1993,145,145,147,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
399,"17528, 17511, 17509","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","LSR, RDK, WAGNER","8650, 8639, 8640","",2,"",2023,97,60,176,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
400,"850","MEXICO","GOVERNMENT OF MEXICO","10","","EZLN","767","",2,"",1994,145,145,445,3,"MEXICO","70","","","","70","70","5",24.1
400,"851","MEXICO","GOVERNMENT OF MEXICO","10","","EPR","768","",2,"",1996,37,37,70,3,"MEXICO","70","","","","70","70","5",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",1994,229,229,338,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",1995,1754,1754,3896,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",1996,2721,2704,4027,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",1999,5769,5734,12083,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2000,2907,2907,5329,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2001,791,790,1032,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2002,1289,1131,3196,3,"RUSSIA (SOVIET UNION), GEORGIA","365","","","","365","372, 365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2003,480,476,626,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2004,1151,1134,1304,3,"RUSSIA (SOVIET UNION), QATAR","365","","","","365","694, 365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2005,682,650,735,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2006,259,259,357,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
401,"852","RUSSIA (SOVIET UNION)","GOVERNMENT OF RUSSIA (SOVIET UNION)","57","","CHECHEN REPUBLIC OF ICHKERIA","352","",1,"CHECHNYA",2007,146,146,217,3,"RUSSIA (SOVIET UNION)","365","","","","365","365","1",24.1
402,"853","YEMEN (NORTH YEMEN)","GOVERNMENT OF YEMEN (NORTH YEMEN)","123","","DEMOCRATIC REPUBLIC OF YEMEN","353","",1,"SOUTH YEMEN",1994,1489,1283,3253,3,"YEMEN (NORTH YEMEN)","678","","","","678","678","2",24.1
15256,"16685","BENIN","GOVERNMENT OF BENIN","1209","","JNIM","6716","",2,"",2022,30,30,33,3,"BENIN","434","","","","434","434","4",24.1
15256,"16685","BENIN","GOVERNMENT OF BENIN","1209","","JNIM","6716","",2,"",2023,28,28,33,3,"BENIN","434","","","","434","434","4",24.1
13721,"14847","ALGERIA","GOVERNMENT OF ALGERIA","109","","IS","234","",1,"ISLAMIC STATE",2015,26,26,26,3,"ALGERIA","615","","","","615","615","4",24.1
403,"854","ECUADOR, PERU","GOVERNMENT OF ECUADOR","20","","GOVERNMENT OF PERU","21","",1,"CORDILLERA DEL CONDOR",1995,99,92,303,2,"ECUADOR, PERU","130","","135","","135, 130","135, 130","5",24.1
404,"855","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","MQM","354","",2,"",1990,70,70,70,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"855","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","MQM","354","",2,"",1994,38,38,38,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"855","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","MQM","354","",2,"",1995,52,52,55,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"855","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","MQM","354","",2,"",1996,42,42,42,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2007,585,585,727,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2008,2998,2980,3699,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857, 11336","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP, LASHKAR-E-ISLAM","356, 399","",2,"",2009,6303,4774,6721,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857, 11336","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP, LASHKAR-E-ISLAM","356, 399","",2,"",2010,5574,5322,6409,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2011,2598,2561,2909,3,"PAKISTAN, AFGHANISTAN","770","","","","770","700, 770","3",24.1
404,"857, 11336, 11497","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP, LASHKAR-E-ISLAM, TTP - TA","356, 399, 1101","",2,"",2012,2673,2673,2742,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857, 11336","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP, LASHKAR-E-ISLAM","356, 399","",2,"",2013,1729,1729,1758,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857, 11336, 14227, 10961","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","JAMAAT-UL-AHRAR, LASHKAR-E-ISLAM, TTP, IMU","359, 356, 399, 5928","",2,"",2014,2947,2945,3016,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","GOVERNMENT OF AFGHANISTAN","TTP","356","",2,"",2015,1954,1954,1989,4,"PAKISTAN, AFGHANISTAN","770","700","","","770","700, 770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","GOVERNMENT OF AFGHANISTAN","TTP","356","",2,"",2016,526,526,534,4,"PAKISTAN, AFGHANISTAN","770","700","","","770","700, 770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","GOVERNMENT OF AFGHANISTAN","TTP","356","",2,"",2017,506,506,507,4,"PAKISTAN, AFGHANISTAN","770","700","","","770","700, 770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","GOVERNMENT OF AFGHANISTAN","TTP","356","",2,"",2018,147,147,155,4,"PAKISTAN, AFGHANISTAN","770","700","","","770","700, 770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2019,148,148,153,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2020,186,186,186,3,"PAKISTAN","770","","","","770","770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2021,259,257,273,3,"PAKISTAN, AFGHANISTAN","770","","","","770","700, 770","3",24.1
404,"857","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP","356","",2,"",2022,494,492,525,3,"PAKISTAN, AFGHANISTAN","770","","","","770","700, 770","3",24.1
404,"857, 17628","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","TTP, TJP","356, 8789","",2,"",2023,845,808,852,3,"PAKISTAN, AFGHANISTAN","770","","","","770","700, 770","3",24.1
405,"858","CAMEROON, NIGERIA","GOVERNMENT OF CAMEROON","83","","GOVERNMENT OF NIGERIA","84","",1,"BAKASSI",1996,56,56,57,2,"CAMEROON","471","","475","","471, 475","471","4",24.1
406,"859","NIGER","GOVERNMENT OF NIGER","75","","FDR","543","",1,"EASTERN NIGER",1995,34,34,34,3,"NIGER","436","","","","436","436","4",24.1
407,"860","COMOROS","GOVERNMENT OF COMOROS","107","","MPA/REPUBLIC OF ANJOUAN","544","",1,"ANJOUAN",1997,56,56,78,3,"COMOROS","581","","","","581","581","4",24.1
408,"864","CONGO","GOVERNMENT OF CONGO","88","","NTSILOULOUS","548","",2,"",2016,73,73,73,3,"CONGO","484","","","","484","484","4",24.1
408,"861","CONGO","GOVERNMENT OF CONGO","88","","NINJAS","546","",2,"",1993,53,53,53,3,"CONGO","484","","","","484","484","4",24.1
408,"862, 863","CONGO","GOVERNMENT OF CONGO","88","GOVERNMENT OF CHAD, GOVERNMENT OF ANGOLA","COCOYES, COBRAS","547, 545","GOVERNMENT OF CHAD, GOVERNMENT OF ANGOLA",2,"",1997,10033,10033,20033,4,"CONGO, DR CONGO (ZAIRE)","484","540, 483","","540, 483","484","484, 490","4",24.1
408,"864, 861, 863","CONGO","GOVERNMENT OF CONGO","88","GOVERNMENT OF CHAD, GOVERNMENT OF ANGOLA","NINJAS, COCOYES, NTSILOULOUS","548, 546, 547","",2,"",1998,3272,3272,3476,4,"CONGO","484","540, 483","","","484","484","4",24.1
408,"864, 863","CONGO","GOVERNMENT OF CONGO","88","GOVERNMENT OF CHAD, GOVERNMENT OF ANGOLA","COCOYES, NTSILOULOUS","548, 547","",2,"",1999,626,626,1516,4,"CONGO","484","540, 483","","","484","484","4",24.1
408,"864","CONGO","GOVERNMENT OF CONGO","88","GOVERNMENT OF ANGOLA","NTSILOULOUS","548","",2,"",2002,167,167,171,4,"CONGO","484","540","","","484","484","4",24.1
409,"865","ERITREA, ETHIOPIA","GOVERNMENT OF ERITREA","98","","GOVERNMENT OF ETHIOPIA","97","",1,"COMMON BORDER",2000,50000,50000,50000,2,"ERITREA, ETHIOPIA","531","","530","","530, 531","530, 531","4",24.1
409,"865","ERITREA, ETHIOPIA","GOVERNMENT OF ERITREA","98","","GOVERNMENT OF ETHIOPIA","97","",1,"COMMON BORDER",2016,25,25,200,2,"ERITREA","531","","530","","530, 531","531","4",24.1
409,"865","ERITREA, ETHIOPIA","GOVERNMENT OF ERITREA","98","","GOVERNMENT OF ETHIOPIA","97","",1,"COMMON BORDER",1998,1000,218,1980,2,"ERITREA, ETHIOPIA","531","","530","","530, 531","530, 531","4",24.1
409,"865","ERITREA, ETHIOPIA","GOVERNMENT OF ERITREA","98","","GOVERNMENT OF ETHIOPIA","97","",1,"COMMON BORDER",1999,47192,47192,47192,2,"ERITREA, ETHIOPIA","531","","530","","530, 531","530, 531","4",24.1
410,"866","GUINEA-BISSAU","GOVERNMENT OF GUINEA-BISSAU","70","GOVERNMENT OF SENEGAL, GOVERNMENT OF GUINEA","PEACE AND JUSTICE, MILITARY JUNTA FOR THE CONSOLIDATION OF DEMOCRACY","549","",2,"",1998,505,501,702,4,"GUINEA-BISSAU","404","433, 438","","","404","404","4",24.1
410,"866","GUINEA-BISSAU","GOVERNMENT OF GUINEA-BISSAU","70","GOVERNMENT OF SENEGAL, GOVERNMENT OF GUINEA","PEACE AND JUSTICE, MILITARY JUNTA FOR THE CONSOLIDATION OF DEMOCRACY","549","",2,"",1999,199,154,225,4,"GUINEA-BISSAU","404","433, 438","","","404","404","4",24.1
411,"867","LESOTHO","GOVERNMENT OF LESOTHO","104","GOVERNMENT OF BOTSWANA, GOVERNMENT OF SOUTH AFRICA","MILITARY FACTION (LESOTHO)","550","",2,"",1998,78,78,78,4,"LESOTHO","570","571, 560","","","570","570","4",24.1
13219,"14085","UKRAINE","GOVERNMENT OF UKRAINE","61","","MAIDAN","5817","",2,"",2014,88,88,107,3,"UKRAINE","369","","","","369","369","1",24.1
412,"868","SERBIA (YUGOSLAVIA)","GOVERNMENT OF SERBIA (YUGOSLAVIA)","49","","UCK","357","",1,"KOSOVO",1998,1235,651,2288,3,"SERBIA (YUGOSLAVIA)","345","","","","345","345","1",24.1
